Invoice ID,Product Name,Product Category,Quantity,Transaction Date,Customer ID,Country/Region,Unit Price
INV538103,Bread,Bakery,4,2025-08-07 13:08,CUST18348,United Kingdom,2.5
INV538103,Yogurt,Dairy & Eggs,1,2025-08-07 13:08,CUST18348,United Kingdom,1.2
INV538103,Wine,Beverages,2,2025-08-07 13:08,CUST18348,United Kingdom,14.99
INV538103,Rice,Pantry,2,2025-08-07 13:08,CUST18348,United Kingdom,3.2
INV538103,Butter,Dairy & Eggs,2,2025-08-07 13:08,CUST18348,United Kingdom,3.49
INV538104,Cake,Bakery,12,2025-01-22 10:39,CUST11240,France,12.0
INV538104,Soda,Beverages,2,2025-01-22 10:39,CUST11240,France,1.79
INV538104,Diapers,Baby & Personal Care,2,2025-01-22 10:39,CUST11240,France,19.99
INV538104,Butter,Dairy & Eggs,1,2025-01-22 10:39,CUST11240,France,3.49
INV538105,Soda,Beverages,2,2025-05-26 15:32,CUST10869,United Kingdom,1.79
INV538106,Water,Beverages,2,2025-01-29 20:13,CUST14284,United Kingdom,0.99
INV538106,Diapers,Baby & Personal Care,4,2025-01-29 20:13,CUST14284,United Kingdom,19.99
INV538106,Juice,Beverages,2,2025-01-29 20:13,CUST14284,United Kingdom,3.5
INV538106,Baby Wipes,Baby & Personal Care,1,2025-01-29 20:13,CUST14284,United Kingdom,3.99
INV538106,Cookies,Bakery,1,2025-01-29 20:13,CUST14284,United Kingdom,3.0
INV538106,Tea,Pantry,3,2025-01-29 20:13,CUST14284,United Kingdom,4.5
INV538106,Yogurt,Dairy & Eggs,4,2025-01-29 20:13,CUST14284,United Kingdom,1.2
INV538107,Bagel,Bakery,1,2025-06-24 09:36,CUST18372,Germany,1.5
INV538107,Water,Beverages,5,2025-06-24 09:36,CUST18372,Germany,0.99
INV538107,Milk,Dairy & Eggs,1,2025-06-24 09:36,CUST18372,Germany,1.99
INV538108,Jam,Pantry,1,2025-08-12 16:35,CUST14035,Netherlands,4.2
INV538108,Cookies,Bakery,1,2025-08-12 16:35,CUST14035,Netherlands,3.0
INV538108,Pasta,Pantry,3,2025-08-12 16:35,CUST14035,Netherlands,1.49
INV538108,Tea,Pantry,1,2025-08-12 16:35,CUST14035,Netherlands,4.5
INV538108,Sugar,Pantry,3,2025-08-12 16:35,CUST14035,Netherlands,2.1
INV538108,Bread,Bakery,4,2025-08-12 16:35,CUST14035,Netherlands,2.5
INV538108,Coffee,Pantry,2,2025-08-12 16:35,CUST14035,Netherlands,7.99
INV538108,Eggs,Dairy & Eggs,2,2025-08-12 16:35,CUST14035,Netherlands,2.99
INV538108,Milk,Dairy & Eggs,1,2025-08-12 16:35,CUST14035,Netherlands,1.99
INV538108,Butter,Dairy & Eggs,2,2025-08-12 16:35,CUST14035,Netherlands,3.49
INV538109,Tomato Sauce,Pantry,3,2025-10-02 08:17,CUST14650,United Kingdom,2.79
INV538109,Jam,Pantry,1,2025-10-02 08:17,CUST14650,United Kingdom,4.2
INV538109,Soda,Beverages,1,2025-10-02 08:17,CUST14650,United Kingdom,1.79
INV538109,Sugar,Pantry,1,2025-10-02 08:17,CUST14650,United Kingdom,2.1
INV538109,Bread,Bakery,3,2025-10-02 08:17,CUST14650,United Kingdom,2.5
INV538109,Coffee,Pantry,2,2025-10-02 08:17,CUST14650,United Kingdom,7.99
INV538109,Yogurt,Dairy & Eggs,1,2025-10-02 08:17,CUST14650,United Kingdom,1.2
INV538109,Milk,Dairy & Eggs,1,2025-10-02 08:17,CUST14650,United Kingdom,1.99
INV538109,Butter,Dairy & Eggs,1,2025-10-02 08:17,CUST14650,United Kingdom,3.49
INV538110,Cheese,Dairy & Eggs,2,2025-12-08 09:41,CUST17743,United Kingdom,5.99
INV538110,Water,Beverages,2,2025-12-08 09:41,CUST17743,United Kingdom,0.99
INV538110,Baby Wipes,Baby & Personal Care,3,2025-12-08 09:41,CUST17743,United Kingdom,3.99
INV538110,Tea,Pantry,1,2025-12-08 09:41,CUST17743,United Kingdom,4.5
INV538110,Croissant,Bakery,2,2025-12-08 09:41,CUST17743,United Kingdom,1.8
INV538110,Wine,Beverages,1,2025-12-08 09:41,CUST17743,United Kingdom,14.99
INV538110,Milk,Dairy & Eggs,1,2025-12-08 09:41,CUST17743,United Kingdom,1.99
INV538111,Sugar,Pantry,2,2025-07-16 20:59,CUST16557,United Kingdom,2.1
INV538111,Croissant,Bakery,1,2025-07-16 20:59,CUST16557,United Kingdom,1.8
INV538111,Coffee,Pantry,5,2025-07-16 20:59,CUST16557,United Kingdom,7.99
INV538111,Yogurt,Dairy & Eggs,2,2025-07-16 20:59,CUST16557,United Kingdom,1.2
INV538111,Eggs,Dairy & Eggs,2,2025-07-16 20:59,CUST16557,United Kingdom,2.99
INV538111,Milk,Dairy & Eggs,2,2025-07-16 20:59,CUST16557,United Kingdom,1.99
INV538112,Water,Beverages,1,2025-06-27 12:02,CUST17375,Germany,0.99
INV538112,Jam,Pantry,10,2025-06-27 12:02,CUST17375,Germany,4.2
INV538112,Bread,Bakery,5,2025-06-27 12:02,CUST17375,Germany,2.5
INV538112,Shampoo,Baby & Personal Care,1,2025-06-27 12:02,CUST17375,Germany,4.99
INV538112,Rice,Pantry,1,2025-06-27 12:02,CUST17375,Germany,3.2
INV538112,Butter,Dairy & Eggs,3,2025-06-27 12:02,CUST17375,Germany,3.49
INV538113,Water,Beverages,12,2025-09-29 13:59,CUST11157,United Kingdom,0.99
INV538113,Tomato Sauce,Pantry,5,2025-09-29 13:59,CUST11157,United Kingdom,2.79
INV538113,Pasta,Pantry,1,2025-09-29 13:59,CUST11157,United Kingdom,1.49
INV538113,Tea,Pantry,5,2025-09-29 13:59,CUST11157,United Kingdom,4.5
INV538113,Bread,Bakery,1,2025-09-29 13:59,CUST11157,United Kingdom,2.5
INV538113,Olive Oil,Pantry,2,2025-09-29 13:59,CUST11157,United Kingdom,9.99
INV538113,Milk,Dairy & Eggs,12,2025-09-29 13:59,CUST11157,United Kingdom,1.99
INV538114,Cookies,Bakery,1,2025-06-19 09:52,CUST15824,United Kingdom,3.0
INV538114,Baby Wipes,Baby & Personal Care,1,2025-06-19 09:52,CUST15824,United Kingdom,3.99
INV538114,Juice,Beverages,1,2025-06-19 09:52,CUST15824,United Kingdom,3.5
INV538114,Tea,Pantry,5,2025-06-19 09:52,CUST15824,United Kingdom,4.5
INV538114,Wine,Beverages,3,2025-06-19 09:52,CUST15824,United Kingdom,14.99
INV538115,Cake,Bakery,12,2025-07-07 20:59,CUST16804,United Kingdom,12.0
INV538115,Water,Beverages,2,2025-07-07 20:59,CUST16804,United Kingdom,0.99
INV538115,Juice,Beverages,1,2025-07-07 20:59,CUST16804,United Kingdom,3.5
INV538115,Cookies,Bakery,1,2025-07-07 20:59,CUST16804,United Kingdom,3.0
INV538115,Soda,Beverages,1,2025-07-07 20:59,CUST16804,United Kingdom,1.79
INV538116,Tomato Sauce,Pantry,1,2025-02-04 15:04,CUST18146,United Kingdom,2.79
INV538116,Pasta,Pantry,2,2025-02-04 15:04,CUST18146,United Kingdom,1.49
INV538116,Bread,Bakery,1,2025-02-04 15:04,CUST18146,United Kingdom,2.5
INV538116,Soap,Baby & Personal Care,1,2025-02-04 15:04,CUST18146,United Kingdom,1.5
INV538116,Milk,Dairy & Eggs,1,2025-02-04 15:04,CUST18146,United Kingdom,1.99
INV538116,Butter,Dairy & Eggs,4,2025-02-04 15:04,CUST18146,United Kingdom,3.49
INV538117,Beer,Beverages,1,2025-05-19 08:03,CUST18291,Germany,8.99
INV538117,Cheese,Dairy & Eggs,1,2025-05-19 08:03,CUST18291,Germany,5.99
INV538117,Tomato Sauce,Pantry,1,2025-05-19 08:03,CUST18291,Germany,2.79
INV538117,Pasta,Pantry,5,2025-05-19 08:03,CUST18291,Germany,1.49
INV538117,Yogurt,Dairy & Eggs,1,2025-05-19 08:03,CUST18291,Germany,1.2
INV538117,Milk,Dairy & Eggs,5,2025-05-19 08:03,CUST18291,Germany,1.99
INV538118,Bagel,Bakery,1,2025-09-27 13:44,CUST17324,United Kingdom,1.5
INV538118,Water,Beverages,1,2025-09-27 13:44,CUST17324,United Kingdom,0.99
INV538118,Olive Oil,Pantry,1,2025-09-27 13:44,CUST17324,United Kingdom,9.99
INV538118,Butter,Dairy & Eggs,1,2025-09-27 13:44,CUST17324,United Kingdom,3.49
INV538119,Soda,Beverages,1,2025-06-04 13:59,CUST18532,United Kingdom,1.79
INV538119,Soap,Baby & Personal Care,1,2025-06-04 13:59,CUST18532,United Kingdom,1.5
INV538119,Tea,Pantry,2,2025-06-04 13:59,CUST18532,United Kingdom,4.5
INV538119,Cookies,Bakery,2,2025-06-04 13:59,CUST18532,United Kingdom,3.0
INV538120,Cheese,Dairy & Eggs,2,2025-02-05 10:52,CUST18099,United Kingdom,5.99
INV538120,Diapers,Baby & Personal Care,4,2025-02-05 10:52,CUST18099,United Kingdom,19.99
INV538120,Tomato Sauce,Pantry,1,2025-02-05 10:52,CUST18099,United Kingdom,2.79
INV538120,Baby Wipes,Baby & Personal Care,2,2025-02-05 10:52,CUST18099,United Kingdom,3.99
INV538120,Pasta,Pantry,2,2025-02-05 10:52,CUST18099,United Kingdom,1.49
INV538120,Sugar,Pantry,4,2025-02-05 10:52,CUST18099,United Kingdom,2.1
INV538120,Bread,Bakery,1,2025-02-05 10:52,CUST18099,United Kingdom,2.5
INV538120,Yogurt,Dairy & Eggs,3,2025-02-05 10:52,CUST18099,United Kingdom,1.2
INV538120,Soap,Baby & Personal Care,1,2025-02-05 10:52,CUST18099,United Kingdom,1.5
INV538120,Milk,Dairy & Eggs,4,2025-02-05 10:52,CUST18099,United Kingdom,1.99
INV538121,Coffee,Pantry,1,2025-09-11 13:45,CUST11522,United Kingdom,7.99
INV538121,Pasta,Pantry,1,2025-09-11 13:45,CUST11522,United Kingdom,1.49
INV538121,Jam,Pantry,5,2025-09-11 13:45,CUST11522,United Kingdom,4.2
INV538122,Cheese,Dairy & Eggs,1,2025-10-03 14:06,CUST18182,United Kingdom,5.99
INV538122,Jam,Pantry,2,2025-10-03 14:06,CUST18182,United Kingdom,4.2
INV538122,Tomato Sauce,Pantry,1,2025-10-03 14:06,CUST18182,United Kingdom,2.79
INV538122,Cookies,Bakery,1,2025-10-03 14:06,CUST18182,United Kingdom,3.0
INV538122,Soda,Beverages,1,2025-10-03 14:06,CUST18182,United Kingdom,1.79
INV538122,Pasta,Pantry,1,2025-10-03 14:06,CUST18182,United Kingdom,1.49
INV538122,Tea,Pantry,2,2025-10-03 14:06,CUST18182,United Kingdom,4.5
INV538122,Bread,Bakery,2,2025-10-03 14:06,CUST18182,United Kingdom,2.5
INV538122,Coffee,Pantry,1,2025-10-03 14:06,CUST18182,United Kingdom,7.99
INV538122,Wine,Beverages,5,2025-10-03 14:06,CUST18182,United Kingdom,14.99
INV538122,Bagel,Bakery,2,2025-10-03 14:06,CUST18182,United Kingdom,1.5
INV538122,Milk,Dairy & Eggs,10,2025-10-03 14:06,CUST18182,United Kingdom,1.99
INV538122,Butter,Dairy & Eggs,1,2025-10-03 14:06,CUST18182,United Kingdom,3.49
INV538123,Yogurt,Dairy & Eggs,1,2025-05-13 19:46,CUST14292,United Kingdom,1.2
INV538123,Tea,Pantry,1,2025-05-13 19:46,CUST14292,United Kingdom,4.5
INV538123,Jam,Pantry,1,2025-05-13 19:46,CUST14292,United Kingdom,4.2
INV538123,Milk,Dairy & Eggs,2,2025-05-13 19:46,CUST14292,United Kingdom,1.99
INV538124,Shampoo,Baby & Personal Care,1,2025-09-21 14:58,CUST13757,United Kingdom,4.99
INV538124,Sugar,Pantry,1,2025-09-21 14:58,CUST13757,United Kingdom,2.1
INV538124,Milk,Dairy & Eggs,1,2025-09-21 14:58,CUST13757,United Kingdom,1.99
INV538124,Butter,Dairy & Eggs,2,2025-09-21 14:58,CUST13757,United Kingdom,3.49
INV538125,Cheese,Dairy & Eggs,1,2025-01-04 08:23,CUST10023,United Kingdom,5.99
INV538125,Jam,Pantry,1,2025-01-04 08:23,CUST10023,United Kingdom,4.2
INV538125,Cookies,Bakery,1,2025-01-04 08:23,CUST10023,United Kingdom,3.0
INV538125,Tea,Pantry,1,2025-01-04 08:23,CUST10023,United Kingdom,4.5
INV538125,Croissant,Bakery,1,2025-01-04 08:23,CUST10023,United Kingdom,1.8
INV538125,Eggs,Dairy & Eggs,2,2025-01-04 08:23,CUST10023,United Kingdom,2.99
INV538125,Wine,Beverages,1,2025-01-04 08:23,CUST10023,United Kingdom,14.99
INV538125,Rice,Pantry,1,2025-01-04 08:23,CUST10023,United Kingdom,3.2
INV538125,Milk,Dairy & Eggs,1,2025-01-04 08:23,CUST10023,United Kingdom,1.99
INV538125,Butter,Dairy & Eggs,3,2025-01-04 08:23,CUST10023,United Kingdom,3.49
INV538126,Cheese,Dairy & Eggs,2,2025-07-03 20:14,CUST15485,Germany,5.99
INV538126,Water,Beverages,2,2025-07-03 20:14,CUST15485,Germany,0.99
INV538126,Croissant,Bakery,1,2025-07-03 20:14,CUST15485,Germany,1.8
INV538126,Bread,Bakery,2,2025-07-03 20:14,CUST15485,Germany,2.5
INV538126,Eggs,Dairy & Eggs,2,2025-07-03 20:14,CUST15485,Germany,2.99
INV538126,Wine,Beverages,2,2025-07-03 20:14,CUST15485,Germany,14.99
INV538127,Jam,Pantry,2,2025-02-20 08:22,CUST18855,United Kingdom,4.2
INV538127,Baby Wipes,Baby & Personal Care,2,2025-02-20 08:22,CUST18855,United Kingdom,3.99
INV538127,Sugar,Pantry,1,2025-02-20 08:22,CUST18855,United Kingdom,2.1
INV538127,Bread,Bakery,2,2025-02-20 08:22,CUST18855,United Kingdom,2.5
INV538127,Coffee,Pantry,1,2025-02-20 08:22,CUST18855,United Kingdom,7.99
INV538127,Soap,Baby & Personal Care,1,2025-02-20 08:22,CUST18855,United Kingdom,1.5
INV538127,Eggs,Dairy & Eggs,2,2025-02-20 08:22,CUST18855,United Kingdom,2.99
INV538127,Shampoo,Baby & Personal Care,1,2025-02-20 08:22,CUST18855,United Kingdom,4.99
INV538127,Milk,Dairy & Eggs,1,2025-02-20 08:22,CUST18855,United Kingdom,1.99
INV538127,Butter,Dairy & Eggs,1,2025-02-20 08:22,CUST18855,United Kingdom,3.49
INV538128,Sugar,Pantry,2,2025-04-07 16:06,CUST14350,Spain,2.1
INV538128,Bread,Bakery,1,2025-04-07 16:06,CUST14350,Spain,2.5
INV538128,Coffee,Pantry,2,2025-04-07 16:06,CUST14350,Spain,7.99
INV538128,Milk,Dairy & Eggs,1,2025-04-07 16:06,CUST14350,Spain,1.99
INV538128,Butter,Dairy & Eggs,1,2025-04-07 16:06,CUST14350,Spain,3.49
INV538129,Beer,Beverages,4,2025-08-23 14:39,CUST19388,United Kingdom,8.99
INV538129,Water,Beverages,1,2025-08-23 14:39,CUST19388,United Kingdom,0.99
INV538129,Sugar,Pantry,2,2025-08-23 14:39,CUST19388,United Kingdom,2.1
INV538129,Coffee,Pantry,1,2025-08-23 14:39,CUST19388,United Kingdom,7.99
INV538129,Milk,Dairy & Eggs,1,2025-08-23 14:39,CUST19388,United Kingdom,1.99
INV538130,Beer,Beverages,3,2025-10-04 15:43,CUST18387,United Kingdom,8.99
INV538130,Water,Beverages,2,2025-10-04 15:43,CUST18387,United Kingdom,0.99
INV538130,Juice,Beverages,1,2025-10-04 15:43,CUST18387,United Kingdom,3.5
INV538130,Jam,Pantry,1,2025-10-04 15:43,CUST18387,United Kingdom,4.2
INV538130,Bread,Bakery,10,2025-10-04 15:43,CUST18387,United Kingdom,2.5
INV538130,Yogurt,Dairy & Eggs,5,2025-10-04 15:43,CUST18387,United Kingdom,1.2
INV538130,Butter,Dairy & Eggs,5,2025-10-04 15:43,CUST18387,United Kingdom,3.49
INV538131,Beer,Beverages,2,2025-06-20 13:49,CUST13092,United Kingdom,8.99
INV538131,Soda,Beverages,3,2025-06-20 13:49,CUST13092,United Kingdom,1.79
INV538131,Cookies,Bakery,2,2025-06-20 13:49,CUST13092,United Kingdom,3.0
INV538132,Cake,Bakery,2,2025-05-28 15:29,CUST15755,United Kingdom,12.0
INV538132,Water,Beverages,2,2025-05-28 15:29,CUST15755,United Kingdom,0.99
INV538132,Yogurt,Dairy & Eggs,3,2025-05-28 15:29,CUST15755,United Kingdom,1.2
INV538132,Eggs,Dairy & Eggs,1,2025-05-28 15:29,CUST15755,United Kingdom,2.99
INV538132,Butter,Dairy & Eggs,1,2025-05-28 15:29,CUST15755,United Kingdom,3.49
INV538133,Water,Beverages,1,2025-09-21 10:58,CUST16877,United Kingdom,0.99
INV538134,Cheese,Dairy & Eggs,3,2025-10-09 08:35,CUST16931,United Kingdom,5.99
INV538134,Tomato Sauce,Pantry,3,2025-10-09 08:35,CUST16931,United Kingdom,2.79
INV538134,Pasta,Pantry,1,2025-10-09 08:35,CUST16931,United Kingdom,1.49
INV538134,Tea,Pantry,3,2025-10-09 08:35,CUST16931,United Kingdom,4.5
INV538134,Olive Oil,Pantry,5,2025-10-09 08:35,CUST16931,United Kingdom,9.99
INV538134,Soap,Baby & Personal Care,1,2025-10-09 08:35,CUST16931,United Kingdom,1.5
INV538134,Rice,Pantry,1,2025-10-09 08:35,CUST16931,United Kingdom,3.2
INV538134,Milk,Dairy & Eggs,1,2025-10-09 08:35,CUST16931,United Kingdom,1.99
INV538135,Cake,Bakery,1,2025-01-21 09:26,CUST10205,United Kingdom,12.0
INV538135,Soda,Beverages,2,2025-01-21 09:26,CUST10205,United Kingdom,1.79
INV538135,Water,Beverages,1,2025-01-21 09:26,CUST10205,United Kingdom,0.99
INV538136,Coffee,Pantry,1,2025-08-07 20:06,CUST11482,United Kingdom,7.99
INV538136,Eggs,Dairy & Eggs,1,2025-08-07 20:06,CUST11482,United Kingdom,2.99
INV538136,Sugar,Pantry,3,2025-08-07 20:06,CUST11482,United Kingdom,2.1
INV538136,Milk,Dairy & Eggs,2,2025-08-07 20:06,CUST11482,United Kingdom,1.99
INV538137,Soda,Beverages,5,2025-02-27 16:02,CUST16118,United Kingdom,1.79
INV538137,Yogurt,Dairy & Eggs,1,2025-02-27 16:02,CUST16118,United Kingdom,1.2
INV538137,Olive Oil,Pantry,2,2025-02-27 16:02,CUST16118,United Kingdom,9.99
INV538138,Croissant,Bakery,3,2025-07-07 09:41,CUST11196,United Kingdom,1.8
INV538138,Jam,Pantry,1,2025-07-07 09:41,CUST11196,United Kingdom,4.2
INV538138,Bread,Bakery,2,2025-07-07 09:41,CUST11196,United Kingdom,2.5
INV538138,Butter,Dairy & Eggs,1,2025-07-07 09:41,CUST11196,United Kingdom,3.49
INV538139,Beer,Beverages,2,2025-11-21 10:32,CUST18007,United Kingdom,8.99
INV538139,Diapers,Baby & Personal Care,1,2025-11-21 10:32,CUST18007,United Kingdom,19.99
INV538139,Baby Wipes,Baby & Personal Care,5,2025-11-21 10:32,CUST18007,United Kingdom,3.99
INV538139,Eggs,Dairy & Eggs,3,2025-11-21 10:32,CUST18007,United Kingdom,2.99
INV538139,Milk,Dairy & Eggs,1,2025-11-21 10:32,CUST18007,United Kingdom,1.99
INV538139,Butter,Dairy & Eggs,2,2025-11-21 10:32,CUST18007,United Kingdom,3.49
INV538140,Beer,Beverages,12,2025-02-28 09:27,CUST15457,France,8.99
INV538140,Rice,Pantry,1,2025-02-28 09:27,CUST15457,France,3.2
INV538140,Tea,Pantry,2,2025-02-28 09:27,CUST15457,France,4.5
INV538140,Diapers,Baby & Personal Care,2,2025-02-28 09:27,CUST15457,France,19.99
INV538141,Cheese,Dairy & Eggs,2,2025-03-31 15:17,CUST15346,United Kingdom,5.99
INV538141,Croissant,Bakery,1,2025-03-31 15:17,CUST15346,United Kingdom,1.8
INV538141,Milk,Dairy & Eggs,1,2025-03-31 15:17,CUST15346,United Kingdom,1.99
INV538142,Cake,Bakery,4,2025-01-28 11:53,CUST11836,United Kingdom,12.0
INV538142,Milk,Dairy & Eggs,1,2025-01-28 11:53,CUST11836,United Kingdom,1.99
INV538142,Eggs,Dairy & Eggs,1,2025-01-28 11:53,CUST11836,United Kingdom,2.99
INV538142,Bread,Bakery,3,2025-01-28 11:53,CUST11836,United Kingdom,2.5
INV538143,Water,Beverages,2,2025-10-22 12:38,CUST11240,United Kingdom,0.99
INV538143,Jam,Pantry,4,2025-10-22 12:38,CUST11240,United Kingdom,4.2
INV538143,Cookies,Bakery,1,2025-10-22 12:38,CUST11240,United Kingdom,3.0
INV538143,Tea,Pantry,1,2025-10-22 12:38,CUST11240,United Kingdom,4.5
INV538143,Bread,Bakery,1,2025-10-22 12:38,CUST11240,United Kingdom,2.5
INV538143,Croissant,Bakery,1,2025-10-22 12:38,CUST11240,United Kingdom,1.8
INV538143,Eggs,Dairy & Eggs,1,2025-10-22 12:38,CUST11240,United Kingdom,2.99
INV538143,Butter,Dairy & Eggs,2,2025-10-22 12:38,CUST11240,United Kingdom,3.49
INV538144,Water,Beverages,2,2025-05-24 11:31,CUST14897,United Kingdom,0.99
INV538144,Sugar,Pantry,3,2025-05-24 11:31,CUST14897,United Kingdom,2.1
INV538144,Coffee,Pantry,4,2025-05-24 11:31,CUST14897,United Kingdom,7.99
INV538144,Soap,Baby & Personal Care,1,2025-05-24 11:31,CUST14897,United Kingdom,1.5
INV538144,Milk,Dairy & Eggs,1,2025-05-24 11:31,CUST14897,United Kingdom,1.99
INV538145,Soda,Beverages,3,2025-11-13 17:19,CUST18614,United Kingdom,1.79
INV538145,Eggs,Dairy & Eggs,5,2025-11-13 17:19,CUST18614,United Kingdom,2.99
INV538145,Tea,Pantry,4,2025-11-13 17:19,CUST18614,United Kingdom,4.5
INV538145,Cookies,Bakery,2,2025-11-13 17:19,CUST18614,United Kingdom,3.0
INV538146,Beer,Beverages,2,2025-06-27 09:34,CUST14994,Germany,8.99
INV538146,Water,Beverages,1,2025-06-27 09:34,CUST14994,Germany,0.99
INV538146,Sugar,Pantry,1,2025-06-27 09:34,CUST14994,Germany,2.1
INV538146,Coffee,Pantry,1,2025-06-27 09:34,CUST14994,Germany,7.99
INV538146,Bagel,Bakery,3,2025-06-27 09:34,CUST14994,Germany,1.5
INV538146,Milk,Dairy & Eggs,2,2025-06-27 09:34,CUST14994,Germany,1.99
INV538147,Cheese,Dairy & Eggs,2,2025-06-05 10:22,CUST16206,France,5.99
INV538147,Water,Beverages,1,2025-06-05 10:22,CUST16206,France,0.99
INV538147,Wine,Beverages,1,2025-06-05 10:22,CUST16206,France,14.99
INV538147,Rice,Pantry,3,2025-06-05 10:22,CUST16206,France,3.2
INV538147,Butter,Dairy & Eggs,1,2025-06-05 10:22,CUST16206,France,3.49
INV538148,Water,Beverages,2,2025-04-30 15:00,CUST16275,United Kingdom,0.99
INV538148,Jam,Pantry,2,2025-04-30 15:00,CUST16275,United Kingdom,4.2
INV538148,Bread,Bakery,2,2025-04-30 15:00,CUST16275,United Kingdom,2.5
INV538148,Soap,Baby & Personal Care,1,2025-04-30 15:00,CUST16275,United Kingdom,1.5
INV538148,Rice,Pantry,1,2025-04-30 15:00,CUST16275,United Kingdom,3.2
INV538148,Milk,Dairy & Eggs,4,2025-04-30 15:00,CUST16275,United Kingdom,1.99
INV538148,Butter,Dairy & Eggs,1,2025-04-30 15:00,CUST16275,United Kingdom,3.49
INV538149,Yogurt,Dairy & Eggs,1,2025-12-10 13:24,CUST18610,United Kingdom,1.2
INV538149,Sugar,Pantry,1,2025-12-10 13:24,CUST18610,United Kingdom,2.1
INV538149,Bread,Bakery,1,2025-12-10 13:24,CUST18610,United Kingdom,2.5
INV538149,Butter,Dairy & Eggs,2,2025-12-10 13:24,CUST18610,United Kingdom,3.49
INV538150,Coffee,Pantry,1,2025-01-24 17:07,CUST16376,United Kingdom,7.99
INV538150,Sugar,Pantry,2,2025-01-24 17:07,CUST16376,United Kingdom,2.1
INV538150,Juice,Beverages,5,2025-01-24 17:07,CUST16376,United Kingdom,3.5
INV538151,Cake,Bakery,1,2025-11-30 11:30,CUST11048,United Kingdom,12.0
INV538151,Jam,Pantry,2,2025-11-30 11:30,CUST11048,United Kingdom,4.2
INV538151,Juice,Beverages,1,2025-11-30 11:30,CUST11048,United Kingdom,3.5
INV538151,Bread,Bakery,1,2025-11-30 11:30,CUST11048,United Kingdom,2.5
INV538151,Coffee,Pantry,3,2025-11-30 11:30,CUST11048,United Kingdom,7.99
INV538151,Eggs,Dairy & Eggs,3,2025-11-30 11:30,CUST11048,United Kingdom,2.99
INV538151,Milk,Dairy & Eggs,2,2025-11-30 11:30,CUST11048,United Kingdom,1.99
INV538151,Butter,Dairy & Eggs,4,2025-11-30 11:30,CUST11048,United Kingdom,3.49
INV538152,Yogurt,Dairy & Eggs,4,2025-12-17 19:18,CUST14049,Netherlands,1.2
INV538153,Soda,Beverages,1,2025-01-14 11:36,CUST16304,United Kingdom,1.79
INV538153,Eggs,Dairy & Eggs,1,2025-01-14 11:36,CUST16304,United Kingdom,2.99
INV538153,Tomato Sauce,Pantry,3,2025-01-14 11:36,CUST16304,United Kingdom,2.79
INV538154,Cake,Bakery,1,2025-06-20 14:11,CUST18535,United Kingdom,12.0
INV538154,Jam,Pantry,4,2025-06-20 14:11,CUST18535,United Kingdom,4.2
INV538154,Soda,Beverages,1,2025-06-20 14:11,CUST18535,United Kingdom,1.79
INV538154,Bread,Bakery,1,2025-06-20 14:11,CUST18535,United Kingdom,2.5
INV538154,Yogurt,Dairy & Eggs,2,2025-06-20 14:11,CUST18535,United Kingdom,1.2
INV538154,Butter,Dairy & Eggs,3,2025-06-20 14:11,CUST18535,United Kingdom,3.49
INV538155,Diapers,Baby & Personal Care,2,2025-01-29 17:39,CUST10155,Italy,19.99
INV538155,Cookies,Bakery,2,2025-01-29 17:39,CUST10155,Italy,3.0
INV538155,Baby Wipes,Baby & Personal Care,2,2025-01-29 17:39,CUST10155,Italy,3.99
INV538155,Croissant,Bakery,1,2025-01-29 17:39,CUST10155,Italy,1.8
INV538155,Bread,Bakery,1,2025-01-29 17:39,CUST10155,Italy,2.5
INV538155,Milk,Dairy & Eggs,1,2025-01-29 17:39,CUST10155,Italy,1.99
INV538155,Butter,Dairy & Eggs,2,2025-01-29 17:39,CUST10155,Italy,3.49
INV538156,Soda,Beverages,1,2025-07-22 09:42,CUST14834,United Kingdom,1.79
INV538156,Croissant,Bakery,1,2025-07-22 09:42,CUST14834,United Kingdom,1.8
INV538156,Water,Beverages,4,2025-07-22 09:42,CUST14834,United Kingdom,0.99
INV538156,Bread,Bakery,1,2025-07-22 09:42,CUST14834,United Kingdom,2.5
INV538157,Water,Beverages,12,2025-05-14 11:44,CUST14386,Spain,0.99
INV538157,Cookies,Bakery,3,2025-05-14 11:44,CUST14386,Spain,3.0
INV538157,Soda,Beverages,2,2025-05-14 11:44,CUST14386,Spain,1.79
INV538157,Yogurt,Dairy & Eggs,1,2025-05-14 11:44,CUST14386,Spain,1.2
INV538157,Milk,Dairy & Eggs,1,2025-05-14 11:44,CUST14386,Spain,1.99
INV538158,Cheese,Dairy & Eggs,4,2025-07-24 16:57,CUST11228,Netherlands,5.99
INV538158,Jam,Pantry,5,2025-07-24 16:57,CUST11228,Netherlands,4.2
INV538158,Tomato Sauce,Pantry,2,2025-07-24 16:57,CUST11228,Netherlands,2.79
INV538158,Cookies,Bakery,1,2025-07-24 16:57,CUST11228,Netherlands,3.0
INV538158,Pasta,Pantry,4,2025-07-24 16:57,CUST11228,Netherlands,1.49
INV538158,Tea,Pantry,2,2025-07-24 16:57,CUST11228,Netherlands,4.5
INV538158,Bread,Bakery,1,2025-07-24 16:57,CUST11228,Netherlands,2.5
INV538158,Coffee,Pantry,1,2025-07-24 16:57,CUST11228,Netherlands,7.99
INV538158,Milk,Dairy & Eggs,2,2025-07-24 16:57,CUST11228,Netherlands,1.99
